OrderID,Date,Month,Quarter,Year,Category,Product,UnitPrice,Quantity,Discount,Revenue,Profit,Region,City,Channel,PaymentMethod,Rating,Returned
ORD-14465,2024-08-15,Aug 2024,Q3 2024,2024,Home & Living,Lamp,252.29,1,10,227.06,74.51,East,Kolkata,Marketplace,Credit Card,3.0,0
ORD-14466,2024-08-15,Aug 2024,Q3 2024,2024,Sports,Cycle,465.55,2,10,837.99,332.92,West,Mumbai,Mobile App,COD,4.5,0
ORD-14467,2024-08-15,Aug 2024,Q3 2024,2024,Electronics,Smartphone,1164.05,2,0,2328.1,477.31,West,Ahmedabad,Marketplace,Net Banking,4.5,0
ORD-14468,2024-08-15,Aug 2024,Q3 2024,2024,Books,Non-Fiction,61.72,1,0,61.72,24.68,South,Bangalore,Marketplace,Debit Card,4.5,0
ORD-14469,2024-08-16,Aug 2024,Q3 2024,2024,Sports,Yoga Mat,454.26,2,5,863.09,259.77,North,Delhi,Marketplace,Credit Card,5.0,0
ORD-14470,2024-08-16,Aug 2024,Q3 2024,2024,Electronics,Tablet,1167.33,1,0,1167.33,208.52,South,Chennai,Mobile App,Debit Card,4.0,1
ORD-14471,2024-08-16,Aug 2024,Q3 2024,2024,Beauty,Hair Dryer,63.97,1,15,54.37,8.26,East,Kolkata,Mobile App,Net Banking,5.0,0
ORD-14472,2024-08-16,Aug 2024,Q3 2024,2024,Home & Living,Sofa,326.59,1,25,244.94,65.69,West,Ahmedabad,Website,UPI,4.0,0
ORD-14473,2024-08-17,Aug 2024,Q3 2024,2024,Home & Living,Bedsheet,107.2,2,10,192.96,73.3,Central,Indore,Marketplace,UPI,3.5,0
ORD-14474,2024-08-17,Aug 2024,Q3 2024,2024,Clothing,Dress,118.07,1,5,112.17,37.62,Central,Indore,Mobile App,UPI,4.5,0
ORD-14475,2024-08-17,Aug 2024,Q3 2024,2024,Electronics,Laptop,905.22,2,15,1538.87,588.87,East,Bhubaneswar,Website,UPI,3.0,0
ORD-14476,2024-08-17,Aug 2024,Q3 2024,2024,Electronics,Smartphone,761.87,2,0,1523.74,394.74,North,Amritsar,Marketplace,UPI,3.5,0
ORD-14477,2024-08-17,Aug 2024,Q3 2024,2024,Electronics,Laptop,993.77,1,10,894.39,201.22,Central,Indore,Mobile App,Net Banking,4.5,0
ORD-14478,2024-08-17,Aug 2024,Q3 2024,2024,Home & Living,Lamp,439.06,1,10,395.15,75.12,Central,Bhopal,Website,Credit Card,3.5,1
ORD-14479,2024-08-18,Aug 2024,Q3 2024,2024,Home & Living,Bedsheet,579.08,1,0,579.08,223.46,West,Pune,Website,COD,5.0,0
ORD-14480,2024-08-19,Aug 2024,Q3 2024,2024,Beauty,Perfume,188.97,1,0,188.97,63.26,South,Bangalore,Marketplace,UPI,4.5,1
ORD-14481,2024-08-19,Aug 2024,Q3 2024,2024,Beauty,Skincare Kit,62.28,1,20,49.82,19.27,Central,Bhopal,Website,Debit Card,5.0,0
ORD-14482,2024-08-19,Aug 2024,Q3 2024,2024,Beauty,Perfume,117.61,1,20,94.09,32.03,Central,Bhopal,Website,UPI,4.5,0
ORD-14483,2024-08-19,Aug 2024,Q3 2024,2024,Books,Fiction,21.81,1,0,21.81,5.76,Central,Bhopal,Marketplace,Credit Card,4.5,0
ORD-14484,2024-08-19,Aug 2024,Q3 2024,2024,Home & Living,Lamp,424.99,2,0,849.98,188.81,North,Amritsar,Website,Credit Card,3.0,0
ORD-14485,2024-08-19,Aug 2024,Q3 2024,2024,Electronics,Smartwatch,366.78,1,5,348.44,62.01,South,Hyderabad,Website,Credit Card,4.0,0
ORD-14486,2024-08-19,Aug 2024,Q3 2024,2024,Home & Living,Sofa,176.71,1,25,132.53,50.14,South,Chennai,Marketplace,Debit Card,4.0,0
ORD-14487,2024-08-20,Aug 2024,Q3 2024,2024,Beauty,Skincare Kit,29.52,1,15,25.09,9.05,North,Delhi,Marketplace,COD,3.5,0
ORD-14488,2024-08-20,Aug 2024,Q3 2024,2024,Sports,Yoga Mat,170.1,1,5,161.6,63.03,East,Patna,Mobile App,UPI,4.5,0
ORD-14489,2024-08-20,Aug 2024,Q3 2024,2024,Beauty,Hair Dryer,160.18,1,20,128.14,30.02,West,Mumbai,Mobile App,COD,3.5,0
ORD-14490,2024-08-20,Aug 2024,Q3 2024,2024,Home & Living,Bedsheet,776.33,2,15,1319.76,411.27,West,Ahmedabad,Website,Debit Card,4.5,0
ORD-14491,2024-08-20,Aug 2024,Q3 2024,2024,Books,Comic,20.72,1,15,17.61,4.17,South,Hyderabad,Marketplace,Credit Card,4.0,0
ORD-14492,2024-08-20,Aug 2024,Q3 2024,2024,Beauty,Lipstick,242.12,1,0,242.12,90.12,South,Hyderabad,Direct,Debit Card,4.5,0
ORD-14493,2024-08-20,Aug 2024,Q3 2024,2024,Electronics,Smartwatch,1000.45,3,10,2701.22,962.46,North,Chandigarh,Mobile App,Credit Card,3.5,0
ORD-14494,2024-08-20,Aug 2024,Q3 2024,2024,Electronics,Smartphone,797.69,2,0,1595.38,395.81,North,Amritsar,Website,Debit Card,4.5,0
ORD-14495,2024-08-21,Aug 2024,Q3 2024,2024,Home & Living,Lamp,723.01,1,0,723.01,226.98,West,Ahmedabad,Website,Debit Card,5.0,0
ORD-14496,2024-08-21,Aug 2024,Q3 2024,2024,Sports,Yoga Mat,45.54,2,0,91.08,27.07,West,Mumbai,Direct,UPI,4.5,0
ORD-14497,2024-08-21,Aug 2024,Q3 2024,2024,Electronics,Tablet,710.57,1,5,675.04,167.92,Central,Indore,Marketplace,COD,5.0,0
ORD-14498,2024-08-21,Aug 2024,Q3 2024,2024,Electronics,Laptop,1090.57,1,10,981.51,194.97,West,Ahmedabad,Website,Net Banking,4.5,0
ORD-14499,2024-08-22,Aug 2024,Q3 2024,2024,Beauty,Hair Dryer,51.15,1,15,43.48,6.9,Central,Nagpur,Mobile App,Credit Card,4.5,0
ORD-14500,2024-08-22,Aug 2024,Q3 2024,2024,Beauty,Hair Dryer,180.65,2,10,325.17,71.01,Central,Nagpur,Marketplace,UPI,4.5,0
ORD-14501,2024-08-22,Aug 2024,Q3 2024,2024,Clothing,Dress,190.74,1,5,181.2,28.66,North,Chandigarh,Marketplace,Credit Card,4.5,0
ORD-14502,2024-08-22,Aug 2024,Q3 2024,2024,Home & Living,Bedsheet,743.25,1,15,631.76,221.53,South,Hyderabad,Mobile App,Net Banking,4.5,0
ORD-14503,2024-08-23,Aug 2024,Q3 2024,2024,Sports,Yoga Mat,246.52,1,10,221.87,46.2,West,Mumbai,Marketplace,UPI,5.0,0
ORD-14504,2024-08-23,Aug 2024,Q3 2024,2024,Sports,Shoes,238.71,1,15,202.9,35.34,South,Hyderabad,Mobile App,COD,3.5,0
ORD-14505,2024-08-24,Aug 2024,Q3 2024,2024,Beauty,Serum,168.14,1,15,142.92,29.5,West,Ahmedabad,Marketplace,UPI,4.0,0
ORD-14506,2024-08-24,Aug 2024,Q3 2024,2024,Clothing,Jeans,175.38,1,5,166.61,57.48,West,Mumbai,Website,UPI,5.0,0
ORD-14507,2024-08-24,Aug 2024,Q3 2024,2024,Home & Living,Cookware,246.07,1,0,246.07,41.57,Central,Indore,Mobile App,Credit Card,4.0,0
ORD-14508,2024-08-25,Aug 2024,Q3 2024,2024,Electronics,Tablet,507.15,1,20,405.72,91.01,West,Ahmedabad,Website,UPI,3.0,0
ORD-14509,2024-08-25,Aug 2024,Q3 2024,2024,Sports,Tennis Racket,195.43,1,15,166.12,59.12,West,Ahmedabad,Marketplace,UPI,4.5,0
ORD-14510,2024-08-25,Aug 2024,Q3 2024,2024,Sports,Shoes,475.38,1,0,475.38,153.68,West,Pune,Mobile App,UPI,4.5,0
ORD-14511,2024-08-25,Aug 2024,Q3 2024,2024,Sports,Dumbbells,222.66,1,20,178.13,38.71,West,Pune,Marketplace,UPI,4.0,1
ORD-14512,2024-08-25,Aug 2024,Q3 2024,2024,Sports,Dumbbells,458.83,1,10,412.95,84.91,West,Ahmedabad,Website,UPI,3.5,0
ORD-14513,2024-08-26,Aug 2024,Q3 2024,2024,Sports,Tennis Racket,260.2,1,5,247.19,58.59,West,Ahmedabad,Marketplace,Debit Card,4.5,0
ORD-14514,2024-08-26,Aug 2024,Q3 2024,2024,Clothing,Jacket,140.93,1,15,119.79,45.76,East,Bhubaneswar,Direct,UPI,5.0,0
ORD-14515,2024-08-27,Aug 2024,Q3 2024,2024,Clothing,Jeans,176.07,1,0,176.07,41.25,South,Chennai,Mobile App,UPI,3.5,0
ORD-14516,2024-08-27,Aug 2024,Q3 2024,2024,Electronics,Smartphone,550.57,2,0,1101.14,187.33,South,Hyderabad,Direct,UPI,5.0,0
ORD-14517,2024-08-27,Aug 2024,Q3 2024,2024,Clothing,Shoes,43.21,1,5,41.05,12.81,Central,Bhopal,Website,Credit Card,4.5,0
ORD-14518,2024-08-27,Aug 2024,Q3 2024,2024,Clothing,Jeans,76.02,1,0,76.02,11.92,East,Patna,Website,UPI,4.0,0
ORD-14519,2024-08-27,Aug 2024,Q3 2024,2024,Clothing,Jeans,113.69,2,10,204.64,74.35,Central,Bhopal,Marketplace,Credit Card,4.5,0
ORD-14520,2024-08-28,Aug 2024,Q3 2024,2024,Electronics,Tablet,1031.24,1,5,979.68,303.8,West,Mumbai,Marketplace,Credit Card,4.0,0
ORD-14521,2024-08-28,Aug 2024,Q3 2024,2024,Home & Living,Sofa,191.11,1,0,191.11,47.67,East,Kolkata,Marketplace,Debit Card,4.5,0
ORD-14522,2024-08-28,Aug 2024,Q3 2024,2024,Home & Living,Bedsheet,169.89,2,15,288.81,95.13,Central,Nagpur,Website,UPI,4.0,0
ORD-14523,2024-08-28,Aug 2024,Q3 2024,2024,Home & Living,Sofa,539.37,1,0,539.37,116.75,South,Chennai,Mobile App,COD,3.5,0
ORD-14524,2024-08-28,Aug 2024,Q3 2024,2024,Home & Living,Bedsheet,145.43,1,25,109.07,37.57,South,Hyderabad,Website,COD,4.0,0
ORD-14525,2024-08-29,Aug 2024,Q3 2024,2024,Books,Fiction,18.18,1,0,18.18,3.03,East,Bhubaneswar,Marketplace,Credit Card,4.5,0
ORD-14526,2024-08-29,Aug 2024,Q3 2024,2024,Home & Living,Lamp,201.67,2,0,403.34,94.75,East,Bhubaneswar,Marketplace,Debit Card,4.0,1
ORD-14527,2024-08-29,Aug 2024,Q3 2024,2024,Sports,Dumbbells,486.79,1,0,486.79,187.03,North,Delhi,Mobile App,Credit Card,3.0,0
ORD-14528,2024-08-29,Aug 2024,Q3 2024,2024,Beauty,Lipstick,72.17,2,10,129.91,34.14,North,Delhi,Website,Credit Card,4.5,0
ORD-14529,2024-08-30,Aug 2024,Q3 2024,2024,Clothing,Jacket,149.04,1,10,134.14,44.66,Central,Bhopal,Marketplace,UPI,3.5,0
ORD-14530,2024-08-30,Aug 2024,Q3 2024,2024,Clothing,Jacket,140.35,1,10,126.32,22.25,South,Chennai,Website,Credit Card,4.5,0
ORD-14531,2024-08-30,Aug 2024,Q3 2024,2024,Books,Comic,25.75,1,15,21.89,7.43,East,Kolkata,Marketplace,COD,4.0,1
ORD-14532,2024-08-30,Aug 2024,Q3 2024,2024,Electronics,Smartphone,1057.66,1,5,1004.78,328.54,South,Chennai,Mobile App,UPI,4.0,0
ORD-14533,2024-08-30,Aug 2024,Q3 2024,2024,Home & Living,Bedsheet,360.73,2,0,721.46,254.32,Central,Indore,Website,Credit Card,4.0,0
ORD-14534,2024-08-30,Aug 2024,Q3 2024,2024,Electronics,Laptop,890.05,1,10,801.04,166.96,Central,Bhopal,Website,Net Banking,4.0,0
ORD-14535,2024-08-30,Aug 2024,Q3 2024,2024,Home & Living,Lamp,716.74,2,20,1146.78,315.85,South,Bangalore,Marketplace,UPI,4.5,0
ORD-14536,2024-08-30,Aug 2024,Q3 2024,2024,Home & Living,Bedsheet,675.13,1,0,675.13,251.42,South,Hyderabad,Website,Net Banking,4.0,0
ORD-14537,2024-08-30,Aug 2024,Q3 2024,2024,Home & Living,Cookware,709.73,1,5,674.24,131.43,West,Mumbai,Marketplace,Credit Card,4.0,0
ORD-14538,2024-08-30,Aug 2024,Q3 2024,2024,Electronics,Tablet,1165.81,1,15,990.94,178.48,South,Hyderabad,Marketplace,Credit Card,5.0,0
ORD-14539,2024-08-31,Aug 2024,Q3 2024,2024,Clothing,T-Shirt,30.16,1,0,30.16,8.43,North,Delhi,Direct,Net Banking,5.0,0
ORD-14540,2024-08-31,Aug 2024,Q3 2024,2024,Home & Living,Bedsheet,458.58,1,0,458.58,176.3,Central,Nagpur,Mobile App,UPI,4.0,0
ORD-14541,2024-08-31,Aug 2024,Q3 2024,2024,Electronics,Smartphone,281.78,3,25,634.0,194.5,North,Amritsar,Website,COD,4.5,0
ORD-14542,2024-08-31,Aug 2024,Q3 2024,2024,Clothing,Dress,95.23,1,20,76.18,24.74,North,Amritsar,Mobile App,COD,4.5,0
ORD-14543,2024-08-31,Aug 2024,Q3 2024,2024,Sports,Cycle,418.81,1,10,376.93,127.16,South,Chennai,Marketplace,COD,5.0,0
ORD-14544,2024-08-31,Aug 2024,Q3 2024,2024,Electronics,Tablet,307.54,1,5,292.16,106.57,North,Chandigarh,Website,UPI,4.0,0
ORD-14545,2024-08-31,Aug 2024,Q3 2024,2024,Sports,Yoga Mat,466.19,1,10,419.57,151.79,North,Delhi,Direct,Debit Card,4.0,0
ORD-14546,2024-09-01,Sep 2024,Q3 2024,2024,Sports,Cycle,168.32,1,15,143.07,45.69,North,Delhi,Mobile App,COD,3.5,0
ORD-14547,2024-09-01,Sep 2024,Q3 2024,2024,Sports,Shoes,381.92,1,10,343.73,78.04,East,Kolkata,Mobile App,UPI,3.5,0
ORD-14548,2024-09-01,Sep 2024,Q3 2024,2024,Beauty,Perfume,64.53,1,5,61.3,19.35,West,Pune,Website,UPI,4.5,0
ORD-14549,2024-09-01,Sep 2024,Q3 2024,2024,Clothing,Jeans,65.79,1,5,62.5,13.9,West,Ahmedabad,Website,UPI,4.5,0
ORD-14550,2024-09-01,Sep 2024,Q3 2024,2024,Electronics,Laptop,603.02,2,20,964.83,184.81,West,Mumbai,Mobile App,Debit Card,4.5,0
ORD-14551,2024-09-01,Sep 2024,Q3 2024,2024,Electronics,Headphones,477.77,3,10,1289.98,384.4,South,Chennai,Website,Debit Card,4.0,0
ORD-14552,2024-09-02,Sep 2024,Q3 2024,2024,Beauty,Perfume,38.37,1,0,38.37,13.59,Central,Indore,Website,Debit Card,3.5,0
ORD-14553,2024-09-02,Sep 2024,Q3 2024,2024,Clothing,T-Shirt,91.94,2,5,174.69,42.94,Central,Bhopal,Website,UPI,3.5,0
ORD-14554,2024-09-02,Sep 2024,Q3 2024,2024,Clothing,Shoes,24.43,1,0,24.43,9.46,East,Patna,Marketplace,COD,4.0,0
ORD-14555,2024-09-03,Sep 2024,Q3 2024,2024,Home & Living,Sofa,252.36,2,5,479.48,88.91,South,Hyderabad,Marketplace,Debit Card,4.0,0
ORD-14556,2024-09-03,Sep 2024,Q3 2024,2024,Sports,Cycle,345.88,1,0,345.88,105.18,North,Chandigarh,Mobile App,COD,5.0,0
ORD-14557,2024-09-03,Sep 2024,Q3 2024,2024,Home & Living,Bedsheet,632.17,1,5,600.56,157.26,West,Mumbai,Mobile App,Credit Card,5.0,0
ORD-14558,2024-09-03,Sep 2024,Q3 2024,2024,Sports,Cycle,176.5,2,15,300.05,57.57,Central,Bhopal,Website,Debit Card,3.5,0
ORD-14559,2024-09-03,Sep 2024,Q3 2024,2024,Beauty,Perfume,89.53,1,0,89.53,35.58,South,Bangalore,Mobile App,UPI,4.5,0
ORD-14560,2024-09-04,Sep 2024,Q3 2024,2024,Beauty,Perfume,148.86,2,10,267.95,104.26,Central,Nagpur,Mobile App,Net Banking,4.0,0
ORD-14561,2024-09-04,Sep 2024,Q3 2024,2024,Home & Living,Sofa,199.77,1,15,169.8,49.98,South,Chennai,Website,COD,4.5,0
ORD-14562,2024-09-04,Sep 2024,Q3 2024,2024,Books,Non-Fiction,14.19,1,0,14.19,3.93,West,Ahmedabad,Mobile App,UPI,3.5,0
ORD-14563,2024-09-04,Sep 2024,Q3 2024,2024,Electronics,Smartwatch,605.01,1,10,544.51,187.99,North,Chandigarh,Direct,Debit Card,5.0,0
ORD-14564,2024-09-04,Sep 2024,Q3 2024,2024,Home & Living,Cookware,539.15,1,15,458.28,174.32,West,Mumbai,Marketplace,Credit Card,4.0,0
ORD-14565,2024-09-04,Sep 2024,Q3 2024,2024,Sports,Cycle,408.59,2,20,653.74,247.96,East,Patna,Website,UPI,5.0,1
ORD-14566,2024-09-05,Sep 2024,Q3 2024,2024,Sports,Tennis Racket,370.62,2,0,741.24,126.51,Central,Indore,Website,Credit Card,4.0,0
ORD-14567,2024-09-05,Sep 2024,Q3 2024,2024,Sports,Cycle,215.52,2,0,431.04,105.76,West,Mumbai,Mobile App,COD,3.0,0
ORD-14568,2024-09-05,Sep 2024,Q3 2024,2024,Sports,Yoga Mat,498.38,1,0,498.38,185.05,East,Kolkata,Website,Net Banking,4.5,0
ORD-14569,2024-09-06,Sep 2024,Q3 2024,2024,Home & Living,Cookware,257.0,1,5,244.15,43.46,South,Hyderabad,Mobile App,UPI,4.5,0
ORD-14570,2024-09-06,Sep 2024,Q3 2024,2024,Sports,Cycle,62.83,1,0,62.83,12.22,Central,Bhopal,Mobile App,UPI,4.5,0
ORD-14571,2024-09-06,Sep 2024,Q3 2024,2024,Sports,Shoes,390.66,1,0,390.66,135.63,East,Patna,Direct,Credit Card,5.0,0
ORD-14572,2024-09-07,Sep 2024,Q3 2024,2024,Clothing,Jacket,104.71,1,25,78.53,28.96,West,Pune,Marketplace,Credit Card,4.0,0
ORD-14573,2024-09-07,Sep 2024,Q3 2024,2024,Sports,Dumbbells,381.16,2,5,724.2,235.23,Central,Indore,Mobile App,UPI,4.0,0
ORD-14574,2024-09-07,Sep 2024,Q3 2024,2024,Beauty,Lipstick,219.05,1,15,186.19,47.73,Central,Indore,Website,UPI,4.0,0
ORD-14575,2024-09-07,Sep 2024,Q3 2024,2024,Clothing,Shoes,161.69,2,5,307.21,122.29,South,Bangalore,Website,COD,3.0,0
ORD-14576,2024-09-07,Sep 2024,Q3 2024,2024,Electronics,Laptop,811.37,1,0,811.37,262.76,East,Bhubaneswar,Mobile App,Debit Card,3.0,0
ORD-14577,2024-09-07,Sep 2024,Q3 2024,2024,Electronics,Laptop,977.44,1,0,977.44,223.83,Central,Bhopal,Mobile App,UPI,3.0,0
ORD-14578,2024-09-07,Sep 2024,Q3 2024,2024,Electronics,Tablet,832.67,1,15,707.77,170.15,Central,Indore,Marketplace,UPI,4.5,0
ORD-14579,2024-09-08,Sep 2024,Q3 2024,2024,Electronics,Smartwatch,583.95,2,0,1167.9,245.42,North,Chandigarh,Mobile App,Credit Card,4.5,0
ORD-14580,2024-09-08,Sep 2024,Q3 2024,2024,Clothing,Shoes,55.58,1,10,50.02,8.36,West,Pune,Website,Credit Card,5.0,0
ORD-14581,2024-09-08,Sep 2024,Q3 2024,2024,Beauty,Lipstick,92.17,1,10,82.95,24.99,North,Chandigarh,Direct,COD,4.5,0
ORD-14582,2024-09-08,Sep 2024,Q3 2024,2024,Beauty,Hair Dryer,111.3,1,20,89.04,17.31,Central,Indore,Website,COD,4.5,0
ORD-14583,2024-09-08,Sep 2024,Q3 2024,2024,Sports,Shoes,149.67,1,10,134.7,40.68,Central,Indore,Website,COD,4.5,0
ORD-14584,2024-09-08,Sep 2024,Q3 2024,2024,Home & Living,Lamp,358.26,1,15,304.52,59.53,South,Bangalore,Mobile App,COD,4.5,0
ORD-14585,2024-09-08,Sep 2024,Q3 2024,2024,Sports,Tennis Racket,213.56,2,15,363.05,129.63,Central,Bhopal,Mobile App,Credit Card,4.0,0
ORD-14586,2024-09-08,Sep 2024,Q3 2024,2024,Clothing,Jeans,43.87,1,20,35.1,12.82,East,Bhubaneswar,Website,UPI,4.5,0
ORD-14587,2024-09-09,Sep 2024,Q3 2024,2024,Beauty,Skincare Kit,198.93,1,10,179.04,58.99,South,Chennai,Website,Debit Card,4.0,0
ORD-14588,2024-09-09,Sep 2024,Q3 2024,2024,Sports,Yoga Mat,228.58,2,0,457.16,148.79,South,Chennai,Marketplace,UPI,5.0,1
ORD-14589,2024-09-09,Sep 2024,Q3 2024,2024,Home & Living,Lamp,636.28,1,15,540.84,119.29,Central,Bhopal,Website,Debit Card,4.0,0
ORD-14590,2024-09-09,Sep 2024,Q3 2024,2024,Home & Living,Sofa,597.73,1,20,478.18,157.13,North,Chandigarh,Mobile App,COD,3.0,0
ORD-14591,2024-09-09,Sep 2024,Q3 2024,2024,Sports,Shoes,153.89,1,10,138.5,39.03,East,Patna,Direct,COD,4.5,0
ORD-14592,2024-09-10,Sep 2024,Q3 2024,2024,Home & Living,Curtains,668.13,3,10,1803.95,371.37,East,Patna,Marketplace,UPI,3.5,0
ORD-14593,2024-09-10,Sep 2024,Q3 2024,2024,Electronics,Tablet,1135.37,2,0,2270.74,568.74,East,Bhubaneswar,Marketplace,Credit Card,5.0,0
ORD-14594,2024-09-10,Sep 2024,Q3 2024,2024,Home & Living,Bedsheet,304.41,2,10,547.94,195.8,West,Mumbai,Mobile App,Credit Card,3.0,0
ORD-14595,2024-09-10,Sep 2024,Q3 2024,2024,Clothing,Dress,133.66,1,10,120.29,32.89,North,Chandigarh,Website,COD,3.5,0
ORD-14596,2024-09-10,Sep 2024,Q3 2024,2024,Clothing,Shoes,100.06,2,0,200.12,73.7,Central,Indore,Mobile App,UPI,5.0,0
ORD-14597,2024-09-10,Sep 2024,Q3 2024,2024,Home & Living,Lamp,327.55,3,0,982.65,246.49,East,Kolkata,Website,Debit Card,4.5,0
ORD-14598,2024-09-10,Sep 2024,Q3 2024,2024,Books,Textbook,57.01,1,10,51.31,12.71,Central,Bhopal,Direct,Credit Card,4.5,0
ORD-14599,2024-09-11,Sep 2024,Q3 2024,2024,Sports,Yoga Mat,370.15,1,5,351.64,93.59,West,Ahmedabad,Website,UPI,3.5,1
ORD-14600,2024-09-11,Sep 2024,Q3 2024,2024,Beauty,Lipstick,198.56,1,5,188.63,49.22,East,Bhubaneswar,Mobile App,UPI,4.0,0
ORD-14601,2024-09-11,Sep 2024,Q3 2024,2024,Sports,Dumbbells,119.88,1,15,101.9,18.72,Central,Indore,Mobile App,Credit Card,4.5,0
ORD-14602,2024-09-11,Sep 2024,Q3 2024,2024,Electronics,Headphones,329.18,2,15,559.61,131.77,South,Hyderabad,Marketplace,Net Banking,3.5,0
ORD-14603,2024-09-11,Sep 2024,Q3 2024,2024,Clothing,Shoes,71.89,1,15,61.11,11.39,North,Chandigarh,Website,Debit Card,4.5,0
ORD-14604,2024-09-11,Sep 2024,Q3 2024,2024,Home & Living,Sofa,114.94,1,0,114.94,34.97,South,Bangalore,Direct,Debit Card,3.5,0
ORD-14605,2024-09-12,Sep 2024,Q3 2024,2024,Clothing,Dress,134.71,1,5,127.97,37.06,East,Bhubaneswar,Mobile App,UPI,4.0,0
ORD-14606,2024-09-12,Sep 2024,Q3 2024,2024,Books,Biography,55.24,1,10,49.72,19.47,Central,Indore,Mobile App,Credit Card,4.5,0
ORD-14607,2024-09-12,Sep 2024,Q3 2024,2024,Sports,Tennis Racket,145.08,3,15,369.95,79.19,East,Kolkata,Mobile App,Credit Card,4.5,0
ORD-14608,2024-09-12,Sep 2024,Q3 2024,2024,Beauty,Perfume,242.17,1,5,230.06,61.91,Central,Nagpur,Website,UPI,4.5,0
ORD-14609,2024-09-12,Sep 2024,Q3 2024,2024,Electronics,Tablet,1008.85,1,0,1008.85,377.07,Central,Bhopal,Mobile App,Debit Card,4.5,0
ORD-14610,2024-09-12,Sep 2024,Q3 2024,2024,Clothing,T-Shirt,21.13,1,10,19.02,3.61,West,Mumbai,Marketplace,Debit Card,4.5,0
ORD-14611,2024-09-13,Sep 2024,Q3 2024,2024,Electronics,Laptop,767.31,1,25,575.48,156.99,North,Delhi,Website,Debit Card,3.5,0
ORD-14612,2024-09-13,Sep 2024,Q3 2024,2024,Beauty,Lipstick,172.66,2,15,293.52,88.02,West,Pune,Marketplace,UPI,4.5,0
ORD-14613,2024-09-14,Sep 2024,Q3 2024,2024,Electronics,Tablet,1127.69,2,15,1917.07,465.99,South,Chennai,Marketplace,Debit Card,4.5,0
ORD-14614,2024-09-14,Sep 2024,Q3 2024,2024,Books,Textbook,72.54,2,0,145.08,55.82,West,Ahmedabad,Mobile App,Net Banking,4.0,0
ORD-14615,2024-09-14,Sep 2024,Q3 2024,2024,Home & Living,Bedsheet,739.4,2,20,1183.04,208.27,East,Patna,Mobile App,Credit Card,4.5,0
ORD-14616,2024-09-14,Sep 2024,Q3 2024,2024,Electronics,Smartwatch,873.19,1,0,873.19,267.93,South,Bangalore,Mobile App,Credit Card,4.5,0
ORD-14617,2024-09-14,Sep 2024,Q3 2024,2024,Clothing,Dress,40.6,1,0,40.6,10.78,North,Delhi,Mobile App,COD,4.5,0
ORD-14618,2024-09-14,Sep 2024,Q3 2024,2024,Beauty,Hair Dryer,220.49,2,15,374.83,60.09,West,Pune,Mobile App,Net Banking,4.0,1
ORD-14619,2024-09-14,Sep 2024,Q3 2024,2024,Clothing,Shoes,81.73,1,5,77.64,12.09,East,Kolkata,Marketplace,Net Banking,3.0,0
ORD-14620,2024-09-14,Sep 2024,Q3 2024,2024,Electronics,Tablet,617.85,2,20,988.56,256.27,East,Kolkata,Mobile App,Debit Card,3.5,0
ORD-14621,2024-09-14,Sep 2024,Q3 2024,2024,Sports,Yoga Mat,63.46,2,0,126.92,22.12,Central,Nagpur,Mobile App,Net Banking,5.0,0
ORD-14622,2024-09-14,Sep 2024,Q3 2024,2024,Electronics,Smartwatch,306.61,2,20,490.58,156.61,North,Delhi,Marketplace,UPI,4.0,1
ORD-14623,2024-09-14,Sep 2024,Q3 2024,2024,Clothing,Dress,126.4,1,10,113.76,34.31,South,Chennai,Marketplace,Debit Card,4.0,0
ORD-14624,2024-09-15,Sep 2024,Q3 2024,2024,Sports,Yoga Mat,115.55,1,10,104.0,40.13,Central,Indore,Website,Credit Card,3.5,0
ORD-14625,2024-09-15,Sep 2024,Q3 2024,2024,Home & Living,Cookware,450.96,1,5,428.41,147.02,Central,Nagpur,Direct,Net Banking,4.5,0
ORD-14626,2024-09-15,Sep 2024,Q3 2024,2024,Electronics,Smartwatch,892.47,2,15,1517.2,278.4,Central,Nagpur,Website,Credit Card,3.0,0
ORD-14627,2024-09-15,Sep 2024,Q3 2024,2024,Sports,Cycle,142.38,2,0,284.76,62.74,West,Mumbai,Mobile App,UPI,3.0,0
ORD-14628,2024-09-16,Sep 2024,Q3 2024,2024,Sports,Shoes,382.59,1,5,363.46,134.54,Central,Indore,Mobile App,UPI,3.0,0
ORD-14629,2024-09-16,Sep 2024,Q3 2024,2024,Clothing,Jacket,83.97,2,0,167.94,49.78,South,Hyderabad,Website,Debit Card,4.5,0
ORD-14630,2024-09-16,Sep 2024,Q3 2024,2024,Books,Biography,75.44,2,0,150.88,26.62,East,Kolkata,Marketplace,COD,4.5,0
ORD-14631,2024-09-16,Sep 2024,Q3 2024,2024,Home & Living,Curtains,550.6,1,10,495.54,106.76,South,Chennai,Marketplace,Debit Card,3.5,0
ORD-14632,2024-09-16,Sep 2024,Q3 2024,2024,Clothing,Jacket,189.74,3,0,569.22,147.14,West,Mumbai,Marketplace,UPI,4.0,0
ORD-14633,2024-09-16,Sep 2024,Q3 2024,2024,Books,Fiction,12.65,1,5,12.02,1.99,South,Hyderabad,Website,Debit Card,4.5,0
ORD-14634,2024-09-16,Sep 2024,Q3 2024,2024,Clothing,Shoes,81.97,1,0,81.97,26.22,West,Ahmedabad,Marketplace,Credit Card,4.0,0
